Step_1,Step_2,Step_3,Step_4,Step_5,Step_6
[0.0124405],[0.01244063],[0.01244075],[0.01244088],[0.01244101],[0.01244114]
[0.01243806],[0.0124342],[0.01243035],[0.0124265],[0.01242265],[0.01241881]
[0.01238785],[0.01238025],[0.01237265],[0.01236506],[0.01235748],[0.01234989]
[0.01230959],[0.01231531],[0.01232103],[0.01232675],[0.01233247],[0.0123382]
[0.01238414],[0.01239529],[0.01240644],[0.0124176],[0.01242877],[0.01243996]
[0.0124965],[0.01248474],[0.012473],[0.01246127],[0.01244955],[0.01243784]
[0.01237274],[0.01237563],[0.01237852],[0.01238142],[0.01238431],[0.0123872]
[0.01240196],[0.01240019],[0.01239843],[0.01239666],[0.01239489],[0.01239312]
[0.01240081],[0.01241917],[0.01243756],[0.01245598],[0.01247443],[0.0124929]
[0.01260829],[0.01261232],[0.01261635],[0.01262038],[0.01262442],[0.01262845]
[0.01266069],[0.01266933],[0.01267798],[0.01268664],[0.0126953],[0.01270396]
[0.01275279],[0.01275071],[0.01274863],[0.01274655],[0.01274447],[0.0127424]
[0.0127331],[0.01273598],[0.01273885],[0.01274173],[0.0127446],[0.01274748]
[0.01275619],[0.01274791],[0.01273963],[0.01273135],[0.01272308],[0.01271482]
[0.01266002],[0.01265414],[0.01264827],[0.0126424],[0.01263653],[0.01263067]
[0.01259444],[0.01259301],[0.01259157],[0.01259013],[0.0125887],[0.01258726]
[0.01256904],[0.01255938],[0.01254972],[0.01254007],[0.01253042],[0.01252079]
[0.01246061],[0.01245773],[0.01245484],[0.01245196],[0.01244907],[0.01244619]
[0.01244114],[0.01245328],[0.01246544],[0.0124776],[0.01248978],[0.01250196]
[0.01257425],[0.01257381],[0.01257337],[0.01257293],[0.01257249],[0.01257204]
[0.01255614],[0.01254286],[0.0125296],[0.01251635],[0.01250311],[0.01248989]
[0.01241278],[0.0124135],[0.01241423],[0.01241495],[0.01241568],[0.0124164]
[0.0124127],[0.01240476],[0.01239681],[0.01238887],[0.01238094],[0.01237301]
[0.01232338],[0.01232046],[0.01231754],[0.01231461],[0.01231169],[0.01230877]
[0.01228435],[0.01227717],[0.01227],[0.01226283],[0.01225567],[0.01224851]
[0.01219828],[0.01219054],[0.01218282],[0.01217509],[0.01216737],[0.01215966]
[0.0121163],[0.0121188],[0.01212131],[0.01212382],[0.01212632],[0.01212883]
[0.01213024],[0.0121166],[0.01210298],[0.01208937],[0.01207578],[0.0120622]
[0.01197354],[0.0119659],[0.01195826],[0.01195063],[0.01194301],[0.01193539]
[0.01187753],[0.01186528],[0.01185303],[0.0118408],[0.01182858],[0.01181637]
[0.01174423],[0.01174499],[0.01174574],[0.01174649],[0.01174725],[0.011748]
[0.01175329],[0.0117541],[0.01175491],[0.01175571],[0.01175652],[0.01175733]
[0.01177114],[0.01178003],[0.01178892],[0.01179783],[0.01180673],[0.01181565]
[0.01186844],[0.01186723],[0.01186603],[0.01186483],[0.01186362],[0.01186242]
[0.01186406],[0.01187302],[0.01188199],[0.01189097],[0.01189995],[0.01190895]
[0.0119592],[0.01195443],[0.01194967],[0.01194491],[0.01194016],[0.0119354]
[0.0119031],[0.01189948],[0.01189587],[0.01189225],[0.01188864],[0.01188502]
[0.0118705],[0.01187787],[0.01188523],[0.0118926],[0.01189998],[0.01190736]
[0.01195579],[0.01195879],[0.01196179],[0.01196479],[0.01196779],[0.01197079]
[0.01198844],[0.01198764],[0.01198685],[0.01198605],[0.01198526],[0.01198446]
[0.01198514],[0.01199073],[0.01199632],[0.01200191],[0.01200751],[0.01201311]
[0.01205966],[0.01207136],[0.01208308],[0.0120948],[0.01210654],[0.01211829]
[0.01218575],[0.0121804],[0.01217506],[0.01216972],[0.01216439],[0.01215905]
[0.01213084],[0.01213507],[0.01213931],[0.01214354],[0.01214778],[0.01215202]
[0.01217552],[0.01217282],[0.01217011],[0.01216741],[0.01216471],[0.01216201]
[0.01214011],[0.01213497],[0.01212984],[0.01212471],[0.01211958],[0.01211446]
[0.01207826],[0.01207385],[0.01206944],[0.01206503],[0.01206062],[0.01205622]
[0.01202209],[0.01201534],[0.0120086],[0.01200187],[0.01199514],[0.01198841]
[0.0119412],[0.01193433],[0.01192747],[0.01192061],[0.01191376],[0.0119069]
[0.01188335],[0.01189939],[0.01191545],[0.01193154],[0.01194764],[0.01196377]
[0.01206516],[0.01206703],[0.01206891],[0.01207078],[0.01207266],[0.01207453]
[0.01208484],[0.01208458],[0.01208431],[0.01208404],[0.01208377],[0.01208351]
[0.012084],[0.01208615],[0.0120883],[0.01209045],[0.0120926],[0.01209475]
[0.01210517],[0.01210229],[0.01209941],[0.01209653],[0.01209365],[0.01209077]
[0.01207148],[0.01206949],[0.01206749],[0.0120655],[0.01206351],[0.01206152]
[0.01204385],[0.01203864],[0.01203343],[0.01202823],[0.01202303],[0.01201783]
[0.01197437],[0.01196325],[0.01195215],[0.01194106],[0.01192998],[0.01191891]
[0.01184474],[0.01183945],[0.01183417],[0.01182888],[0.0118236],[0.01181832]
[0.01179341],[0.01180016],[0.01180692],[0.01181369],[0.01182045],[0.01182723]
[0.01186491],[0.01186042],[0.01185594],[0.01185145],[0.01184697],[0.01184249]
[0.01181172],[0.01180844],[0.01180516],[0.01180188],[0.0117986],[0.01179533]
[0.01177158],[0.01176796],[0.01176435],[0.01176073],[0.01175711],[0.0117535]
[0.01174224],[0.01175342],[0.01176461],[0.01177581],[0.01178703],[0.01179825]
[0.01185795],[0.01184801],[0.01183808],[0.01182816],[0.01181824],[0.01180833]
[0.01173361],[0.01171922],[0.01170484],[0.01169049],[0.01167615],[0.01166183]
[0.01156899],[0.01156335],[0.01155771],[0.01155207],[0.01154644],[0.0115408]
[0.01151261],[0.01151832],[0.01152403],[0.01152974],[0.01153545],[0.01154117]
[0.01157477],[0.01157371],[0.01157264],[0.01157157],[0.01157051],[0.01156944]
[0.01156482],[0.01156665],[0.01156849],[0.01157033],[0.01157217],[0.01157401]
[0.01158593],[0.0115866],[0.01158727],[0.01158794],[0.01158861],[0.01158928]
[0.01160218],[0.01161096],[0.01161976],[0.01162856],[0.01163736],[0.01164618]
[0.01170794],[0.01171525],[0.01172256],[0.01172988],[0.01173721],[0.01174453]
[0.01177533],[0.01176318],[0.01175104],[0.01173891],[0.0117268],[0.0117147]
[0.01163862],[0.0116295],[0.01162039],[0.01161128],[0.01160219],[0.0115931]
[0.01153858],[0.01153879],[0.01153899],[0.01153919],[0.01153939],[0.0115396]
[0.01152547],[0.01151013],[0.01149482],[0.01147952],[0.01146425],[0.011449]
[0.01135545],[0.01135263],[0.01134982],[0.01134701],[0.01134419],[0.01134138]
[0.01133561],[0.01134676],[0.01135791],[0.01136907],[0.01138024],[0.01139143]
[0.0114605],[0.01146751],[0.01147452],[0.01148154],[0.01148856],[0.01149558]
[0.011525],[0.01151245],[0.01149992],[0.01148739],[0.01147488],[0.01146239]
[0.01138725],[0.01138652],[0.0113858],[0.01138507],[0.01138435],[0.01138362]
[0.01137366],[0.01136797],[0.01136227],[0.01135658],[0.01135089],[0.0113452]
[0.01129849],[0.01128305],[0.01126763],[0.01125223],[0.01123685],[0.01122149]
[0.0111311],[0.01113063],[0.01113017],[0.0111297],[0.01112923],[0.01112877]
[0.01112282],[0.01111957],[0.01111633],[0.01111309],[0.01110985],[0.01110662]
[0.01113932],[0.01119141],[0.01124374],[0.01129632],[0.01134914],[0.01140221]
[0.01118176],[0.01117541],[0.01116906],[0.01116271],[0.01115637],[0.01115003]
[0.01112351],[0.01113415],[0.01114479],[0.01115544],[0.01116611],[0.01117678]
[0.0112575],[0.01127559],[0.01129372],[0.01131187],[0.01133005],[0.01134826]
[0.01145928],[0.01147721],[0.01149517],[0.01151316],[0.01153118],[0.01154922]
[0.0116476],[0.01164781],[0.01164803],[0.01164824],[0.01164845],[0.01164866]
[0.01165164],[0.01165351],[0.01165538],[0.01165725],[0.01165911],[0.01166098]
[0.01166563],[0.01166031],[0.01165501],[0.0116497],[0.01164439],[0.01163909]
[0.01162023],[0.01162797],[0.01163572],[0.01164348],[0.01165124],[0.011659]
[0.01169094],[0.01168179],[0.01167264],[0.0116635],[0.01165437],[0.01164524]
[0.0115907],[0.01158526],[0.01157983],[0.01157441],[0.01156898],[0.01156356]
[0.01153928],[0.01154421],[0.01154915],[0.01155408],[0.01155902],[0.01156396]
[0.01159791],[0.011605],[0.0116121],[0.01161921],[0.01162631],[0.01163343]
[0.01168266],[0.01169308],[0.01170351],[0.01171395],[0.0117244],[0.01173486]
[0.01178997],[0.01178794],[0.01178591],[0.01178388],[0.01178185],[0.01177983]
[0.01175578],[0.01174249],[0.01172923],[0.01171598],[0.01170274],[0.01168952]
[0.01160829],[0.01159878],[0.01158929],[0.0115798],[0.01157032],[0.01156085]
[0.0115166],[0.01152292],[0.01152925],[0.01153558],[0.01154191],[0.01154825]
[0.0115943],[0.01160694],[0.0116196],[0.01163227],[0.01164495],[0.01165765]
[0.01172633],[0.01172668],[0.01172703],[0.01172738],[0.01172773],[0.01172808]
[0.01172538],[0.01172075],[0.01171612],[0.01171149],[0.01170686],[0.01170224]
[0.01168838],[0.01170019],[0.01171201],[0.01172384],[0.01173569],[0.01174755]
[0.01180784],[0.01180194],[0.01179605],[0.01179016],[0.01178427],[0.01177838]
[0.01174596],[0.01174517],[0.01174438],[0.01174359],[0.0117428],[0.01174201]
[0.01174439],[0.01175104],[0.01175769],[0.01176435],[0.01177101],[0.01177767]
[0.01181488],[0.0118161],[0.01181732],[0.01181853],[0.01181975],[0.01182097]
[0.01183993],[0.01185202],[0.01186412],[0.01187623],[0.01188835],[0.01190048]
[0.01195182],[0.01193631],[0.01192082],[0.01190536],[0.01188991],[0.01187448]
[0.01181135],[0.0118282],[0.01184508],[0.01186198],[0.01187891],[0.01189586]
[0.01197139],[0.01195593],[0.01194049],[0.01192507],[0.01190968],[0.0118943]
[0.01182469],[0.01183404],[0.0118434],[0.01185276],[0.01186214],[0.01187152]
[0.01192206],[0.01192403],[0.01192601],[0.01192798],[0.01192996],[0.01193193]
[0.01194007],[0.01193796],[0.01193585],[0.01193374],[0.01193163],[0.01192952]
[0.01192318],[0.01192757],[0.01193197],[0.01193636],[0.01194075],[0.01194515]
[0.01196817],[0.01196816],[0.01196815],[0.01196815],[0.01196814],[0.01196813]
[0.0119693],[0.01197053],[0.01197175],[0.01197298],[0.0119742],[0.01197543]
[0.01197959],[0.01197741],[0.01197524],[0.01197307],[0.01197089],[0.01196872]
[0.01195049],[0.01194392],[0.01193736],[0.0119308],[0.01192424],[0.01191769]
[0.01189717],[0.01191135],[0.01192555],[0.01193976],[0.01195399],[0.01196823]
[0.01204372],[0.01204198],[0.01204024],[0.0120385],[0.01203677],[0.01203503]
[0.01202482],[0.0120239],[0.01202299],[0.01202207],[0.01202116],[0.01202025]
[0.01200066],[0.011986],[0.01197136],[0.01195674],[0.01194213],[0.01192755]
[0.0118613],[0.01186966],[0.01187802],[0.01188639],[0.01189476],[0.01190314]
[0.01194401],[0.01194073],[0.01193746],[0.01193419],[0.01193092],[0.01192765]
[0.01189607],[0.01188199],[0.01186793],[0.01185388],[0.01183986],[0.01182585]
[0.01174073],[0.01173035],[0.01171998],[0.01170962],[0.01169927],[0.01168893]
[0.01162949],[0.01162152],[0.01161357],[0.01160562],[0.01159767],[0.01158973]
[0.01153424],[0.01151894],[0.01150366],[0.01148841],[0.01147317],[0.01145796]
[0.01139427],[0.0114101],[0.01142595],[0.01144182],[0.01145771],[0.01147363]
[0.01155275],[0.01154963],[0.01154652],[0.0115434],[0.01154028],[0.01153716]
[0.01151204],[0.01150273],[0.01149343],[0.01148414],[0.01147486],[0.01146558]
[0.01141752],[0.01141466],[0.01141179],[0.01140892],[0.01140606],[0.0114032]
[0.01138384],[0.01137909],[0.01137435],[0.01136961],[0.01136487],[0.01136013]
[0.01133871],[0.01134158],[0.01134445],[0.01134732],[0.01135019],[0.01135306]
[0.01136248],[0.01135534],[0.01134821],[0.01134108],[0.01133396],[0.01132684]
[0.01128916],[0.01128865],[0.01128815],[0.01128764],[0.01128714],[0.01128663]
[0.01128644],[0.01128889],[0.01129134],[0.01129379],[0.01129624],[0.0112987]
[0.01131587],[0.01132007],[0.01132427],[0.01132847],[0.01133267],[0.01133688]
[0.01136073],[0.01136375],[0.01136677],[0.01136979],[0.01137281],[0.01137583]
[0.01139368],[0.01139537],[0.01139706],[0.01139875],[0.01140045],[0.01140214]
[0.01141605],[0.01142086],[0.01142567],[0.01143049],[0.01143531],[0.01144013]
[0.01146499],[0.01146109],[0.0114572],[0.0114533],[0.01144941],[0.01144552]
[0.01142314],[0.01142369],[0.01142424],[0.01142479],[0.01142534],[0.01142589]
[0.01142582],[0.01142247],[0.01141913],[0.01141579],[0.01141245],[0.01140911]
[0.01138531],[0.01138225],[0.01137919],[0.01137613],[0.01137306],[0.01137]
[0.01135356],[0.01135609],[0.01135863],[0.01136116],[0.0113637],[0.01136623]
[0.01138863],[0.01139516],[0.01140168],[0.01140822],[0.01141475],[0.01142129]
[0.01145296],[0.01144345],[0.01143394],[0.01142444],[0.01141495],[0.01140546]
[0.01136219],[0.01137388],[0.01138559],[0.01139731],[0.01140904],[0.01142078]
[0.01148535],[0.01148652],[0.0114877],[0.01148887],[0.01149004],[0.01149122]
[0.01149071],[0.01148438],[0.01147805],[0.01147172],[0.0114654],[0.01145908]
[0.01141919],[0.01141428],[0.01140937],[0.01140446],[0.01139955],[0.01139465]
[0.01135508],[0.01134309],[0.01133111],[0.01131914],[0.01130718],[0.01129524]
[0.01122434],[0.01122134],[0.01121834],[0.01121534],[0.01121234],[0.01120935]
[0.01119398],[0.011194],[0.01119401],[0.01119403],[0.01119404],[0.01119406]
[0.01120391],[0.0112137],[0.01122349],[0.01123328],[0.01124309],[0.01125291]
[0.01131829],[0.01132614],[0.01133401],[0.01134188],[0.01134975],[0.01135763]
[0.0113988],[0.01139785],[0.01139691],[0.01139596],[0.01139502],[0.01139407]
[0.01139239],[0.01139579],[0.01139919],[0.01140259],[0.01140599],[0.0114094]
[0.01143439],[0.01143956],[0.01144474],[0.01144992],[0.01145511],[0.01146029]
[0.01149007],[0.01148875],[0.01148743],[0.01148611],[0.0114848],[0.01148348]
[0.01147204],[0.01146818],[0.01146433],[0.01146047],[0.01145662],[0.01145277]
[0.01142607],[0.01142284],[0.0114196],[0.01141637],[0.01141314],[0.0114099]
[0.01138051],[0.01137064],[0.01136078],[0.01135092],[0.01134108],[0.01133124]
[0.01127561],[0.01127744],[0.01127927],[0.0112811],[0.01128293],[0.01128476]
[0.01127229],[0.01125002],[0.01122779],[0.01120561],[0.01118346],[0.01116137]
[0.01104661],[0.01105427],[0.01106194],[0.01106961],[0.01107729],[0.01108497]
[0.01111271],[0.01111006],[0.01110742],[0.01110478],[0.01110214],[0.0110995]
[0.01108002],[0.01107326],[0.0110665],[0.01105975],[0.011053],[0.01104626]
[0.01101484],[0.01101979],[0.01102475],[0.01102971],[0.01103467],[0.01103963]
[0.01106424],[0.01106192],[0.0110596],[0.01105729],[0.01105497],[0.01105265]
[0.01103175],[0.0110236],[0.01101546],[0.01100733],[0.0109992],[0.01099108]
[0.01094679],[0.01094795],[0.01094911],[0.01095028],[0.01095144],[0.0109526]
[0.01095729],[0.01095566],[0.01095403],[0.0109524],[0.01095077],[0.01094915]
[0.01093378],[0.01092765],[0.01092153],[0.01091541],[0.01090929],[0.01090317]
[0.01085881],[0.01084969],[0.01084058],[0.01083148],[0.01082239],[0.01081331]
[0.010746],[0.01072946],[0.01071294],[0.01069645],[0.01067998],[0.01066354]
[0.01056523],[0.01055325],[0.01054128],[0.01052933],[0.01051739],[0.01050546]
[0.01045504],[0.01045744],[0.01045984],[0.01046224],[0.01046464],[0.01046704]
[0.01047638],[0.01047373],[0.01047108],[0.01046843],[0.01046578],[0.01046313]
[0.01045064],[0.01045252],[0.01045441],[0.01045629],[0.01045817],[0.01046006]
[0.01046642],[0.01046231],[0.0104582],[0.01045409],[0.01044999],[0.01044588]
[0.0104213],[0.01041916],[0.01041701],[0.01041486],[0.01041272],[0.01041057]
[0.01039669],[0.01039469],[0.01039269],[0.01039069],[0.0103887],[0.0103867]
[0.01037133],[0.01036713],[0.01036294],[0.01035875],[0.01035456],[0.01035037]
[0.01032883],[0.01033185],[0.01033486],[0.01033788],[0.0103409],[0.01034392]
[0.01036213],[0.01036329],[0.01036445],[0.01036562],[0.01036678],[0.01036794]
[0.01037093],[0.01036734],[0.01036375],[0.01036016],[0.01035658],[0.01035299]
[0.01033779],[0.01034368],[0.01034958],[0.01035548],[0.01036138],[0.01036729]
[0.01039645],[0.01039178],[0.01038711],[0.01038244],[0.01037778],[0.01037311]
[0.01033998],[0.01033305],[0.01032613],[0.01031921],[0.01031229],[0.01030538]
[0.01027674],[0.01028729],[0.01029784],[0.01030841],[0.01031899],[0.01032958]
[0.01038411],[0.01038007],[0.01037604],[0.01037201],[0.01036798],[0.01036395]
[0.01033135],[0.01031904],[0.01030674],[0.01029446],[0.01028219],[0.01026993]
[0.01020961],[0.01021649],[0.01022337],[0.01023025],[0.01023714],[0.01024404]
[0.01028714],[0.01029549],[0.01030385],[0.01031221],[0.01032058],[0.01032896]
[0.0103648],[0.01035652],[0.01034825],[0.01033999],[0.01033174],[0.01032349]
[0.01027519],[0.01026954],[0.0102639],[0.01025826],[0.01025262],[0.01024699]
[0.01022808],[0.01023861],[0.01024914],[0.01025969],[0.01027025],[0.01028081]
[0.01033254],[0.01032751],[0.01032249],[0.01031748],[0.01031246],[0.01030745]
[0.01026866],[0.01025524],[0.01024183],[0.01022844],[0.01021507],[0.01020172]
[0.01013511],[0.01014015],[0.01014519],[0.01015024],[0.01015528],[0.01016033]
[0.01016876],[0.01015177],[0.01013481],[0.01011788],[0.01010098],[0.0100841]
[0.01000676],[0.01001637],[0.01002598],[0.0100356],[0.01004524],[0.01005488]
[0.0101009],[0.01010525],[0.0101096],[0.01011395],[0.0101183],[0.01012266]
[0.01014025],[0.01013723],[0.01013421],[0.01013119],[0.01012818],[0.01012516]
[0.01011658],[0.01012376],[0.01013095],[0.01013814],[0.01014533],[0.01015254]
[0.01018217],[0.01017183],[0.0101615],[0.01015117],[0.01014086],[0.01013056]
[0.01007409],[0.01007135],[0.01006861],[0.01006587],[0.01006313],[0.01006039]
[0.01004443],[0.01004239],[0.01004035],[0.01003831],[0.01003627],[0.01003423]
[0.01001997],[0.0100169],[0.01001382],[0.01001075],[0.01000767],[0.0100046]
[0.01000691],[0.01002659],[0.0100463],[0.01006606],[0.01008585],[0.01010568]
[0.01020508],[0.01019669],[0.0101883],[0.01017992],[0.01017155],[0.01016318]
[0.01012079],[0.01011259],[0.01010439],[0.0100962],[0.01008802],[0.01007985]
[0.01003698],[0.01003494],[0.0100329],[0.01003085],[0.01002881],[0.01002677]
[0.01002238],[0.01002862],[0.01003486],[0.01004111],[0.01004736],[0.01005361]
[0.01009119],[0.01009477],[0.01009835],[0.01010193],[0.01010552],[0.01010911]
[0.01011311],[0.01009838],[0.01008368],[0.010069],[0.01005434],[0.0100397]
[0.00996677],[0.00997084],[0.00997491],[0.00997898],[0.00998306],[0.00998714]
[0.01000101],[0.00999561],[0.00999021],[0.00998481],[0.00997942],[0.00997402]
[0.00994368],[0.00994144],[0.00993919],[0.00993695],[0.00993471],[0.00993246]
[0.00993178],[0.00994295],[0.00995414],[0.00996535],[0.00997656],[0.00998779]
[0.01004305],[0.01003843],[0.01003381],[0.01002919],[0.01002457],[0.01001996]
[0.00999953],[0.01000234],[0.01000516],[0.01000797],[0.01001079],[0.01001361]
[0.0100283],[0.01002861],[0.01002892],[0.01002922],[0.01002953],[0.01002984]
[0.01002507],[0.01001873],[0.01001238],[0.01000604],[0.00999971],[0.00999338]
[0.00996707],[0.0099735],[0.00997994],[0.00998638],[0.00999282],[0.00999927]
[0.01004009],[0.01004691],[0.01005373],[0.01006056],[0.01006739],[0.01007423]
[0.01010907],[0.01010848],[0.0101079],[0.01010731],[0.01010672],[0.01010614]
[0.0101069],[0.01011069],[0.01011448],[0.01011827],[0.01012206],[0.01012585]
[0.01014504],[0.0101444],[0.01014376],[0.01014312],[0.01014248],[0.01014184]
[0.01013877],[0.01013913],[0.01013949],[0.01013985],[0.01014021],[0.01014057]
[0.01013766],[0.01013279],[0.01012792],[0.01012305],[0.01011819],[0.01011333]
[0.01007958],[0.01007248],[0.01006539],[0.01005831],[0.01005123],[0.01004415]
[0.01000181],[0.00999749],[0.00999318],[0.00998887],[0.00998456],[0.00998025]
[0.00994098],[0.00992469],[0.00990843],[0.0098922],[0.00987599],[0.00985981]
[0.00977952],[0.00978461],[0.0097897],[0.0097948],[0.00979991],[0.00980501]
[0.00982634],[0.00982444],[0.00982254],[0.00982064],[0.00981873],[0.00981683]
[0.0098058],[0.00980465],[0.00980351],[0.00980236],[0.00980121],[0.00980007]
[0.00978737],[0.00978085],[0.00977433],[0.00976782],[0.00976131],[0.0097548]
[0.00971258],[0.0097053],[0.00969803],[0.00969075],[0.00968349],[0.00967623]
[0.00963729],[0.00963626],[0.00963522],[0.00963419],[0.00963316],[0.00963212]
[0.00961772],[0.0096087],[0.00959968],[0.00959067],[0.00958167],[0.00957268]
[0.0095343],[0.00954382],[0.00955336],[0.0095629],[0.00957245],[0.00958201]
[0.00964021],[0.00964926],[0.00965831],[0.00966738],[0.00967646],[0.00968554]
